RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738192568	 	3.11.3
REQUEST		Get Pikachu	1720738202352	1720738202402	OK	 
USER	Pokemon API Test	END	1720738202407
USER	Pokemon API Test	START	1720738202407
REQUEST		Get Pikachu	1720738202384	1720738202418	OK	 
USER	Pokemon API Test	END	1720738202418
USER	Pokemon API Test	START	1720738202418
REQUEST		Get Pikachu	1720738202355	1720738202414	OK	 
USER	Pokemon API Test	END	1720738202419
USER	Pokemon API Test	START	1720738202420
REQUEST		Get Pikachu	1720738202372	1720738202417	OK	 
USER	Pokemon API Test	END	1720738202421
USER	Pokemon API Test	START	1720738202421
REQUEST		Get Pikachu	1720738202370	1720738202420	OK	 
USER	Pokemon API Test	END	1720738202424
USER	Pokemon API Test	START	1720738202424
REQUEST		Get Pikachu	1720738202354	1720738202416	OK	 
USER	Pokemon API Test	END	1720738202425
USER	Pokemon API Test	START	1720738202426
REQUEST		Get Pikachu	1720738202370	1720738202430	OK	 
USER	Pokemon API Test	END	1720738202435
USER	Pokemon API Test	START	1720738202435
REQUEST		Get Pikachu	1720738202391	1720738202442	OK	 
USER	Pokemon API Test	END	1720738202446
USER	Pokemon API Test	START	1720738202446
REQUEST		Get Pikachu	1720738202392	1720738202442	OK	 
USER	Pokemon API Test	END	1720738202447
USER	Pokemon API Test	START	1720738202447
REQUEST		Get Pikachu	1720738202419	1720738202448	OK	 
USER	Pokemon API Test	END	1720738202449
USER	Pokemon API Test	START	1720738202450
REQUEST		Get Pikachu	1720738202407	1720738202456	OK	 
USER	Pokemon API Test	END	1720738202460
USER	Pokemon API Test	START	1720738202460
REQUEST		Get Pikachu	1720738202399	1720738202455	OK	 
USER	Pokemon API Test	END	1720738202461
USER	Pokemon API Test	START	1720738202461
REQUEST		Get Pikachu	1720738202421	1720738202466	OK	 
USER	Pokemon API Test	END	1720738202472
REQUEST		Get Pikachu	1720738202425	1720738202472	OK	 
USER	Pokemon API Test	END	1720738202477
USER	Pokemon API Test	START	1720738202477
REQUEST		Get Pikachu	1720738202435	1720738202477	OK	 
USER	Pokemon API Test	END	1720738202478
USER	Pokemon API Test	START	1720738202478
REQUEST		Get Pikachu	1720738202426	1720738202475	OK	 
USER	Pokemon API Test	END	1720738202479
USER	Pokemon API Test	START	1720738202479
USER	Pokemon API Test	START	1720738202479
REQUEST		Get Pikachu	1720738202420	1720738202488	OK	 
USER	Pokemon API Test	END	1720738202492
REQUEST		Get Pikachu	1720738202448	1720738202492	OK	 
USER	Pokemon API Test	END	1720738202496
USER	Pokemon API Test	START	1720738202496
USER	Pokemon API Test	START	1720738202497
REQUEST		Get Pikachu	1720738202461	1720738202499	OK	 
USER	Pokemon API Test	END	1720738202500
USER	Pokemon API Test	START	1720738202500
REQUEST		Get Pikachu	1720738202450	1720738202498	OK	 
USER	Pokemon API Test	END	1720738202502
USER	Pokemon API Test	START	1720738202502
REQUEST		Get Pikachu	1720738202446	1720738202503	OK	 
USER	Pokemon API Test	END	1720738202506
USER	Pokemon API Test	START	1720738202506
REQUEST		Get Pikachu	1720738202460	1720738202504	OK	 
USER	Pokemon API Test	END	1720738202508
USER	Pokemon API Test	START	1720738202508
REQUEST		Get Pikachu	1720738202478	1720738202523	OK	 
USER	Pokemon API Test	END	1720738202527
USER	Pokemon API Test	START	1720738202527
REQUEST		Get Pikachu	1720738202497	1720738202528	OK	 
USER	Pokemon API Test	END	1720738202529
REQUEST		Get Pikachu	1720738202479	1720738202529	OK	 
USER	Pokemon API Test	END	1720738202534
USER	Pokemon API Test	START	1720738202534
REQUEST		Get Pikachu	1720738202479	1720738202525	OK	 
USER	Pokemon API Test	END	1720738202536
USER	Pokemon API Test	START	1720738202536
USER	Pokemon API Test	START	1720738202536
REQUEST		Get Pikachu	1720738202508	1720738202538	OK	 
USER	Pokemon API Test	END	1720738202539
USER	Pokemon API Test	START	1720738202539
REQUEST		Get Pikachu	1720738202497	1720738202543	OK	 
USER	Pokemon API Test	END	1720738202546
USER	Pokemon API Test	START	1720738202546
REQUEST		Get Pikachu	1720738202502	1720738202550	OK	 
USER	Pokemon API Test	END	1720738202554
REQUEST		Get Pikachu	1720738202500	1720738202551	OK	 
USER	Pokemon API Test	END	1720738202555
REQUEST		Get Pikachu	1720738202507	1720738202553	OK	 
USER	Pokemon API Test	START	1720738202555
USER	Pokemon API Test	END	1720738202555
USER	Pokemon API Test	START	1720738202555
USER	Pokemon API Test	START	1720738202556
REQUEST		Get Pikachu	1720738202477	1720738202558	OK	 
USER	Pokemon API Test	END	1720738202562
USER	Pokemon API Test	START	1720738202563
REQUEST		Get Pikachu	1720738202534	1720738202580	OK	 
USER	Pokemon API Test	END	1720738202584
USER	Pokemon API Test	START	1720738202584
REQUEST		Get Pikachu	1720738202527	1720738202585	OK	 
REQUEST		Get Pikachu	1720738202536	1720738202589	OK	 
REQUEST		Get Pikachu	1720738202536	1720738202593	OK	 
REQUEST		Get Pikachu	1720738202539	1720738202589	OK	 
USER	Pokemon API Test	END	1720738202597
USER	Pokemon API Test	END	1720738202597
USER	Pokemon API Test	START	1720738202598
USER	Pokemon API Test	END	1720738202598
USER	Pokemon API Test	START	1720738202598
USER	Pokemon API Test	END	1720738202599
USER	Pokemon API Test	START	1720738202599
USER	Pokemon API Test	START	1720738202599
REQUEST		Get Pikachu	1720738202563	1720738202606	OK	 
USER	Pokemon API Test	END	1720738202607
USER	Pokemon API Test	START	1720738202609
REQUEST		Get Pikachu	1720738202546	1720738202604	OK	 
USER	Pokemon API Test	END	1720738202610
REQUEST		Get Pikachu	1720738202556	1720738202610	OK	 
USER	Pokemon API Test	END	1720738202614
USER	Pokemon API Test	START	1720738202614
USER	Pokemon API Test	START	1720738202614
REQUEST		Get Pikachu	1720738202556	1720738202618	OK	 
USER	Pokemon API Test	END	1720738202622
USER	Pokemon API Test	START	1720738202625
REQUEST		Get Pikachu	1720738202555	1720738202626	OK	 
USER	Pokemon API Test	END	1720738202631
USER	Pokemon API Test	START	1720738202631
REQUEST		Get Pikachu	1720738202600	1720738202637	OK	 
REQUEST		Get Pikachu	1720738202585	1720738202636	OK	 
USER	Pokemon API Test	END	1720738202639
USER	Pokemon API Test	END	1720738202639
USER	Pokemon API Test	START	1720738202639
USER	Pokemon API Test	START	1720738202639
REQUEST		Get Pikachu	1720738202599	1720738202646	OK	 
USER	Pokemon API Test	END	1720738202653
USER	Pokemon API Test	START	1720738202653
REQUEST		Get Pikachu	1720738202598	1720738202660	OK	 
USER	Pokemon API Test	END	1720738202664
REQUEST		Get Pikachu	1720738202609	1720738202661	OK	 
REQUEST		Get Pikachu	1720738202598	1720738202657	OK	 
USER	Pokemon API Test	END	1720738202665
USER	Pokemon API Test	START	1720738202665
USER	Pokemon API Test	END	1720738202666
REQUEST		Get Pikachu	1720738202615	1720738202662	OK	 
USER	Pokemon API Test	END	1720738202667
USER	Pokemon API Test	START	1720738202667
USER	Pokemon API Test	START	1720738202667
REQUEST		Get Pikachu	1720738202615	1720738202665	OK	 
USER	Pokemon API Test	END	1720738202669
USER	Pokemon API Test	START	1720738202669
USER	Pokemon API Test	START	1720738202669
REQUEST		Get Pikachu	1720738202631	1720738202670	OK	 
USER	Pokemon API Test	END	1720738202670
USER	Pokemon API Test	START	1720738202671
REQUEST		Get Pikachu	1720738202625	1720738202675	OK	 
USER	Pokemon API Test	END	1720738202679
USER	Pokemon API Test	START	1720738202679
REQUEST		Get Pikachu	1720738202639	1720738202693	OK	 
USER	Pokemon API Test	END	1720738202695
USER	Pokemon API Test	START	1720738202695
REQUEST		Get Pikachu	1720738202639	1720738202696	OK	 
USER	Pokemon API Test	END	1720738202699
USER	Pokemon API Test	START	1720738202699
REQUEST		Get Pikachu	1720738202667	1720738202707	OK	 
USER	Pokemon API Test	END	1720738202708
USER	Pokemon API Test	START	1720738202708
REQUEST		Get Pikachu	1720738202679	1720738202711	OK	 
USER	Pokemon API Test	END	1720738202712
USER	Pokemon API Test	START	1720738202713
REQUEST		Get Pikachu	1720738202665	1720738202711	OK	 
USER	Pokemon API Test	END	1720738202715
USER	Pokemon API Test	START	1720738202715
REQUEST		Get Pikachu	1720738202667	1720738202714	OK	 
USER	Pokemon API Test	END	1720738202717
USER	Pokemon API Test	START	1720738202717
REQUEST		Get Pikachu	1720738202669	1720738202719	OK	 
USER	Pokemon API Test	END	1720738202722
USER	Pokemon API Test	START	1720738202722
REQUEST		Get Pikachu	1720738202653	1720738202721	OK	 
USER	Pokemon API Test	END	1720738202725
USER	Pokemon API Test	START	1720738202725
REQUEST		Get Pikachu	1720738202672	1720738202728	OK	 
USER	Pokemon API Test	END	1720738202731
USER	Pokemon API Test	START	1720738202731
REQUEST		Get Pikachu	1720738202669	1720738202736	OK	 
USER	Pokemon API Test	END	1720738202739
USER	Pokemon API Test	START	1720738202739
REQUEST		Get Pikachu	1720738202695	1720738202737	OK	 
USER	Pokemon API Test	END	1720738202741
USER	Pokemon API Test	START	1720738202741
REQUEST		Get Pikachu	1720738202716	1720738202756	OK	 
USER	Pokemon API Test	END	1720738202757
USER	Pokemon API Test	START	1720738202757
REQUEST		Get Pikachu	1720738202699	1720738202760	OK	 
USER	Pokemon API Test	END	1720738202764
USER	Pokemon API Test	START	1720738202764
REQUEST		Get Pikachu	1720738202708	1720738202760	OK	 
USER	Pokemon API Test	END	1720738202764
USER	Pokemon API Test	START	1720738202764
REQUEST		Get Pikachu	1720738202713	1720738202761	OK	 
USER	Pokemon API Test	END	1720738202766
USER	Pokemon API Test	START	1720738202766
REQUEST		Get Pikachu	1720738202740	1720738202767	OK	 
USER	Pokemon API Test	END	1720738202768
REQUEST		Get Pikachu	1720738202723	1720738202769	OK	 
USER	Pokemon API Test	END	1720738202774
USER	Pokemon API Test	START	1720738202774
REQUEST		Get Pikachu	1720738202717	1720738202769	OK	 
USER	Pokemon API Test	END	1720738202776
REQUEST		Get Pikachu	1720738202725	1720738202772	OK	 
USER	Pokemon API Test	START	1720738202778
USER	Pokemon API Test	END	1720738202778
USER	Pokemon API Test	START	1720738202778
USER	Pokemon API Test	START	1720738202778
REQUEST		Get Pikachu	1720738202732	1720738202791	OK	 
USER	Pokemon API Test	END	1720738202794
USER	Pokemon API Test	START	1720738202795
REQUEST		Get Pikachu	1720738202741	1720738202788	OK	 
USER	Pokemon API Test	END	1720738202797
USER	Pokemon API Test	START	1720738202797
REQUEST		Get Pikachu	1720738202766	1720738202806	OK	 
USER	Pokemon API Test	END	1720738202807
USER	Pokemon API Test	START	1720738202807
REQUEST		Get Pikachu	1720738202757	1720738202816	OK	 
USER	Pokemon API Test	END	1720738202820
USER	Pokemon API Test	START	1720738202820
REQUEST		Get Pikachu	1720738202774	1720738202820	OK	 
USER	Pokemon API Test	END	1720738202823
USER	Pokemon API Test	START	1720738202823
REQUEST		Get Pikachu	1720738202795	1720738202824	OK	 
USER	Pokemon API Test	END	1720738202827
USER	Pokemon API Test	START	1720738202827
REQUEST		Get Pikachu	1720738202764	1720738202824	OK	 
USER	Pokemon API Test	END	1720738202828
REQUEST		Get Pikachu	1720738202778	1720738202828	OK	 
USER	Pokemon API Test	END	1720738202832
USER	Pokemon API Test	START	1720738202832
REQUEST		Get Pikachu	1720738202778	1720738202829	OK	 
REQUEST		Get Pikachu	1720738202764	1720738202825	OK	 
USER	Pokemon API Test	END	1720738202834
USER	Pokemon API Test	START	1720738202834
USER	Pokemon API Test	END	1720738202835
REQUEST		Get Pikachu	1720738202779	1720738202832	OK	 
USER	Pokemon API Test	START	1720738202835
USER	Pokemon API Test	END	1720738202835
USER	Pokemon API Test	START	1720738202835
USER	Pokemon API Test	START	1720738202835
REQUEST		Get Pikachu	1720738202797	1720738202844	OK	 
USER	Pokemon API Test	END	1720738202847
USER	Pokemon API Test	START	1720738202848
REQUEST		Get Pikachu	1720738202827	1720738202857	OK	 
USER	Pokemon API Test	END	1720738202858
USER	Pokemon API Test	START	1720738202858
REQUEST		Get Pikachu	1720738202807	1720738202859	OK	 
USER	Pokemon API Test	END	1720738202863
USER	Pokemon API Test	START	1720738202863
REQUEST		Get Pikachu	1720738202835	1720738202872	OK	 
USER	Pokemon API Test	END	1720738202873
USER	Pokemon API Test	START	1720738202881
REQUEST		Get Pikachu	1720738202820	1720738202872	OK	 
USER	Pokemon API Test	END	1720738202886
REQUEST		Get Pikachu	1720738202834	1720738202876	OK	 
USER	Pokemon API Test	END	1720738202887
REQUEST		Get Pikachu	1720738202835	1720738202883	OK	 
USER	Pokemon API Test	END	1720738202887
USER	Pokemon API Test	START	1720738202887
USER	Pokemon API Test	START	1720738202887
REQUEST		Get Pikachu	1720738202834	1720738202882	OK	 
USER	Pokemon API Test	END	1720738202888
USER	Pokemon API Test	START	1720738202888
REQUEST		Get Pikachu	1720738202824	1720738202890	OK	 
USER	Pokemon API Test	END	1720738202894
USER	Pokemon API Test	START	1720738202894
REQUEST		Get Pikachu	1720738202835	1720738202885	OK	 
USER	Pokemon API Test	END	1720738202894
USER	Pokemon API Test	START	1720738202894
USER	Pokemon API Test	START	1720738202895
REQUEST		Get Pikachu	1720738202848	1720738202897	OK	 
USER	Pokemon API Test	END	1720738202901
USER	Pokemon API Test	START	1720738202901
REQUEST		Get Pikachu	1720738202858	1720738202906	OK	 
USER	Pokemon API Test	END	1720738202910
USER	Pokemon API Test	START	1720738202910
REQUEST		Get Pikachu	1720738202887	1720738202916	OK	 
USER	Pokemon API Test	END	1720738202917
USER	Pokemon API Test	START	1720738202917
REQUEST		Get Pikachu	1720738202863	1720738202923	OK	 
USER	Pokemon API Test	END	1720738202927
USER	Pokemon API Test	START	1720738202927
REQUEST		Get Pikachu	1720738202881	1720738202928	OK	 
USER	Pokemon API Test	END	1720738202932
USER	Pokemon API Test	START	1720738202933
REQUEST		Get Pikachu	1720738202895	1720738202933	OK	 
USER	Pokemon API Test	END	1720738202936
REQUEST		Get Pikachu	1720738202888	1720738202934	OK	 
USER	Pokemon API Test	END	1720738202939
USER	Pokemon API Test	START	1720738202939
USER	Pokemon API Test	START	1720738202939
REQUEST		Get Pikachu	1720738202887	1720738202938	OK	 
USER	Pokemon API Test	END	1720738202941
USER	Pokemon API Test	START	1720738202942
REQUEST		Get Pikachu	1720738202895	1720738202943	OK	 
USER	Pokemon API Test	END	1720738202947
USER	Pokemon API Test	START	1720738202947
REQUEST		Get Pikachu	1720738202901	1720738202951	OK	 
USER	Pokemon API Test	END	1720738202954
USER	Pokemon API Test	START	1720738202956
REQUEST		Get Pikachu	1720738202894	1720738202955	OK	 
USER	Pokemon API Test	END	1720738202960
USER	Pokemon API Test	START	1720738202960
REQUEST		Get Pikachu	1720738202933	1720738202968	OK	 
USER	Pokemon API Test	END	1720738202970
USER	Pokemon API Test	START	1720738202970
REQUEST		Get Pikachu	1720738202917	1720738202968	OK	 
USER	Pokemon API Test	END	1720738202972
USER	Pokemon API Test	START	1720738202972
REQUEST		Get Pikachu	1720738202910	1720738202965	OK	 
USER	Pokemon API Test	END	1720738202973
USER	Pokemon API Test	START	1720738202977
REQUEST		Get Pikachu	1720738202927	1720738202973	OK	 
USER	Pokemon API Test	END	1720738202977
USER	Pokemon API Test	START	1720738202977
REQUEST		Get Pikachu	1720738202956	1720738202990	OK	 
REQUEST		Get Pikachu	1720738202939	1720738202988	OK	 
REQUEST		Get Pikachu	1720738202942	1720738202990	OK	 
USER	Pokemon API Test	END	1720738202995
USER	Pokemon API Test	END	1720738202995
USER	Pokemon API Test	END	1720738202995
USER	Pokemon API Test	START	1720738202995
USER	Pokemon API Test	START	1720738202995
USER	Pokemon API Test	START	1720738202995
REQUEST		Get Pikachu	1720738202939	1720738203000	OK	 
USER	Pokemon API Test	END	1720738203003
USER	Pokemon API Test	START	1720738203005
REQUEST		Get Pikachu	1720738202947	1720738203002	OK	 
USER	Pokemon API Test	END	1720738203006
USER	Pokemon API Test	START	1720738203006
REQUEST		Get Pikachu	1720738202978	1720738203013	OK	 
USER	Pokemon API Test	END	1720738203014
USER	Pokemon API Test	START	1720738203014
REQUEST		Get Pikachu	1720738202960	1720738203012	OK	 
USER	Pokemon API Test	END	1720738203015
USER	Pokemon API Test	START	1720738203015
REQUEST		Get Pikachu	1720738202972	1720738203020	OK	 
USER	Pokemon API Test	END	1720738203022
USER	Pokemon API Test	START	1720738203022
REQUEST		Get Pikachu	1720738202977	1720738203024	OK	 
USER	Pokemon API Test	END	1720738203028
USER	Pokemon API Test	START	1720738203028
REQUEST		Get Pikachu	1720738202970	1720738203027	OK	 
USER	Pokemon API Test	END	1720738203033
USER	Pokemon API Test	START	1720738203033
REQUEST		Get Pikachu	1720738203006	1720738203037	OK	 
USER	Pokemon API Test	END	1720738203038
USER	Pokemon API Test	START	1720738203038
REQUEST		Get Pikachu	1720738202995	1720738203041	OK	 
USER	Pokemon API Test	END	1720738203044
USER	Pokemon API Test	START	1720738203044
REQUEST		Get Pikachu	1720738202995	1720738203052	OK	 
USER	Pokemon API Test	END	1720738203056
USER	Pokemon API Test	START	1720738203056
REQUEST		Get Pikachu	1720738203015	1720738203059	OK	 
USER	Pokemon API Test	END	1720738203064
REQUEST		Get Pikachu	1720738202995	1720738203041	OK	 
USER	Pokemon API Test	END	1720738203065
USER	Pokemon API Test	START	1720738203065
REQUEST		Get Pikachu	1720738203014	1720738203063	OK	 
USER	Pokemon API Test	END	1720738203067
USER	Pokemon API Test	START	1720738203067
USER	Pokemon API Test	START	1720738203067
REQUEST		Get Pikachu	1720738203023	1720738203080	OK	 
USER	Pokemon API Test	END	1720738203084
REQUEST		Get Pikachu	1720738203033	1720738203084	OK	 
USER	Pokemon API Test	END	1720738203085
REQUEST		Get Pikachu	1720738203028	1720738203082	OK	 
USER	Pokemon API Test	START	1720738203085
REQUEST		Get Pikachu	1720738203038	1720738203081	OK	 
REQUEST		Get Pikachu	1720738203005	1720738203070	OK	 
USER	Pokemon API Test	END	1720738203086
USER	Pokemon API Test	START	1720738203086
USER	Pokemon API Test	END	1720738203087
USER	Pokemon API Test	START	1720738203088
USER	Pokemon API Test	END	1720738203093
USER	Pokemon API Test	START	1720738203093
USER	Pokemon API Test	START	1720738203093
REQUEST		Get Pikachu	1720738203067	1720738203100	OK	 
USER	Pokemon API Test	END	1720738203101
USER	Pokemon API Test	START	1720738203101
REQUEST		Get Pikachu	1720738203045	1720738203103	OK	 
USER	Pokemon API Test	END	1720738203111
USER	Pokemon API Test	START	1720738203111
REQUEST		Get Pikachu	1720738203056	1720738203112	OK	 
USER	Pokemon API Test	END	1720738203116
USER	Pokemon API Test	START	1720738203117
REQUEST		Get Pikachu	1720738203066	1720738203122	OK	 
USER	Pokemon API Test	END	1720738203126
USER	Pokemon API Test	START	1720738203126
REQUEST		Get Pikachu	1720738203094	1720738203131	OK	 
USER	Pokemon API Test	END	1720738203134
USER	Pokemon API Test	START	1720738203134
REQUEST		Get Pikachu	1720738203067	1720738203134	OK	 
USER	Pokemon API Test	END	1720738203137
REQUEST		Get Pikachu	1720738203086	1720738203135	OK	 
USER	Pokemon API Test	END	1720738203139
USER	Pokemon API Test	START	1720738203139
